nmId,productValuation,color,text,answer
0,1,colorless,"В первом заказе паста пришла хорошая, упаковка целая, вкус приятный. Вот мой второй заказ. Упаковка вскрыта, паста разлилась по целофану. Разочарование( Заметила уже дома. Пришлось выкинуть. Заказывать больше не буду.",
0,1,colorless,"В первый раз покупала были хорошие, консистенция желейное как холодец. Купила во второй раз, водянистая, сомнительная . Дала питомцу , она часто вырывала , хранение возможно не правильное . Но это реально была отрава. Больше не буду заказывать и не советую .","Добрый день! Благодарим за отзыв, для нас это очень важно! Сожалеем о случившемся с Вашим питомцем. Корм проходит все проверки на производстве, и его качество неизменно. Также жалоб от других покупателей на подобную реакцию у питомцев на данный корм не поступало. Здоровья Вашему питомцу! С уважением, команда ООО Торговый Дом «Нара».
"
0,1,colorless,"В составе нет пустырника и валерианы, сплошная химия, пена наверное будет если всыпать пачку, в инструкции написано 4 ст локи(((((брала ребёнку, но теперь придётся пользоваться самой тк в синюю ванну сажать ребёнка страшно, хоть и написано 3+.не советую",
0,1,colorless,"В упаковке не достаёт одного пакета (пауч) Внешней вид коробки явно был поврежден, далее заклеен скотчем . Очень не приятно. ",
0,1,colorless,"Вернула, потому что протекала.","Здравствуйте! Нам искренне жаль, что произошла ситуация, из-за которой Вы не смогли оценить товар. Благодарим за то, что не оставили без внимания данную проблему, это помогает нам улучшать качество сервиса. Мы обязательно будем стараться, чтобы последующие покупки оставляли у Вас только приятные впечатления. С уважением, Wildberries."
0,1,colorless,"Взошли все 10 семян. Но что это были на самом деле за растения или трава не знаем, потому что через неделю они все погибли. Делали все по инструкции. Самый большой росток продержался 1,5 недели... Но как был травой, так и остался.","Спасибо, что нашли время поделиться мнением о покупке. Уверены, ваш отзыв будет полезен для других покупателей.
"
0,1,colorless,"Вкус очень слабый, посредственный. В консистенции есть курупинки как у многих казеинов. Есть протеины и повкуснее. К примеру клубничный казеин этой же фирмы очень вкусный.",
0,1,colorless,"Вкус химозный,не знаю теперь что делать с этим сиропом,добавлю в свою пп выпечку, надеюсь сгодится",
0,1,colorless,"Вкуса розы нет,скорее какой-то непонятный привкус,едва уловимый. Есть с чем сравнивать.Мне подарили лукум со вкусом розы. Который тает во рту, и аромат розы достаточно насыщенный и натуральный.И я решил купить нечто похожее,руководствуясь отзывами.
И вот, не могу понять,толи у людей вкуса нет,или мне такой попался?",Очень сожалеем что Вам не понравился наш продукт(((
0,1,colorless,"Вкусная паста, но она не из кешью. Урбеч из кешью другой на вкус и цвет. Было бы круто, если бы производитель правду написал. Не рекомендую этот товар",
0,1,colorless,Вкусно ...эффекта 0,
0,1,colorless,"Вкусно. Но привезли просроченный!!! Как такое вообще может быть? Я не посмотрела и начала есть и ребёнку давала. А потом смотрю до декабря, а заказ привезли амперных числах декабря. Это вообще как?!",
0,1,colorless,"Вместо 1кг пришло 0,5. На самом пакете наклейка-штрихкод и написано 1кг, на розовой заводской наалейке 0,5. По факту тоже 0,5.","Добрый день! Приносим свои извинения за несоответствие штрихкодов. Ошибку устранили. Надеемся, что Вы сохраните положительный настрой и вернетесь к нам за покупками вновь в магазин Алтайские традиции. У нас много новых поступлений- мы расширили линейку натуральных оздоровительных продуктов, а также добавили в ассортимент натуральные алтайские косметические продукты и алтайские обереги-талисманы. Приглашаем Вас за покупками! "
0,1,colorless,Вместо 2 упаковок пришёл только 1,"В продаже 1 упаковка, на фото изображена одна упаковка: лицевая и оборотная сторона упаковки."
0,1,colorless,"Вместо 5 шт пришло 4, возврат , прошу не учитывать процент. Считайте при получении ",
0,1,colorless,"Вместо RL-10, по цене 700₽, присылают левую дешевку, красная цена которой 100₽. Конечно, сами виноваты, что не проверили на пункте, но факт, что продавец явно не порядочный, советую всем кто читает отзывы, не заказывать у них! ","Здравствуйте! Данные насадки на фото от другой модели звуковой щетки RL 030.Возможно произошла техническая ошибка,по независящим от нас причинам.Мы обязательно разберем Ваше обращение и примем соответствующие меры. Вы можете оформить возврат товара на пункте выдачи.Также Вы можете позвонить на нашу горячую линию,по номеру телефона,указанному на упаковке.Наши специалисты помогут Вам уладить данное недоразумение максимально быстро и удобным для Вас способом."
0,1,colorless,Вместо лукума положили витамины,Очень жаль что так получилось (( во время сборки на складе wildberiss перепутали Ваш заказ ((( надеемся что больше такого не повторится
0,1,colorless,Вместо лукума положили льняное масло в капсулах.Прошу не снимать процент выкупа!!! так как вина не моя!,"очень жаль что так получилось ((( при сборке заказа ошиблись((( надеемся что следующий Ваш заказ доставят именно то, что Вам нужно))) приятных покупок на wildberiss)))"
0,1,colorless,Вместо лукума с лепестками роз пришёл с кунжутом,
0,1,colorless,"Вместо патчей прислали маску на лицо! Отказалась,хотя патчи нужны были срочно в подарок.",
0,1,colorless,"Внутри должны быть семена? У меня ничего,кроме земли.","Да, семена крепятся в пакет к картонной этикетке. Очень жаль, что вам достался такой товар. Вы всегда можете вернуть его или перезаказать."
0,1,colorless,"Возврат! Вместо сиропа, пришёл яблочный уксус. Перезакажу.","Добрый день! Сожалеем, что так произошло. Надеюсь, на днях Вам привезут именно то, что заказывали! Имбирный пряник - отличный выбор!"
0,1,colorless,"Волшебного эффекта, о котором тут пишут, не заметил. Пропив почти всю упаковку эффекта нет совсем: легкие болевые ощущения в суставе снилизись только после снятия физической нагрузки. Зато после приема появляются сильная жажда и ощущение давления в голове.","Здравствуйте. Артроверон это прежде всего биологически активная добавка к пище, его основная функция - вспомогательная. Артроверон может помочь усилить эффект от основного лечения. Рекомендуем Вам проконсультироваться с врачом для определения эффективной дозировки приема Артроверон."
0,1,colorless,Вообще на окне не держится ,"Добрый день! Спасибо за отзыв. Нам очень жаль, что товар не оправдал ваших ожиданий. Многочисленные отзывы и наши собственные опыты этим продуктом доказывают, что он качественный и полностью отвечает своим заявленным свойствам, по содержанию и цене, что немаловажно. Попробуйте снять присоски и залить в стакане с кипятком , подержать минут 5 и сразу клеить. Оставайтесь с нами!"
0,1,colorless,"Вообще не понравилась. Жесткая, царапучая. Кажется, будто не контролируешь ситуацию, когда работаешь с ней. Даже не знаю для чего ее приспособить 🤷🏼‍♀️ хотела купить такую же, но с ворсом покороче, теперь не буду, тк она тоже из козы и вероятнее всего такая же по качеству. Эх, надеялась, что у лимони хорошие кисти из натур ворса, а на деле разочарование","Здравствуйте, Алина! Мы искренне сожалеем, что Вы остались разочарованы покупкой, так как кисть показалась Вам слишком жёсткой. Как мы уже отмечали, ворс козы считается не самым мягким из натуральных. Возможно, Вы останетесь довольны мягкость кисти с ворсом соболя (артикул 1643904), так как он похож по своим свойствам на мягчайший ворс белки,  или пони (артикул 2927258) – с ним кисти гладкие, упругие, мягкие и шелковистые. С уважением, команда LIMONI"
0,1,colorless,Вообще не понравился .решила оставить комментарий после использования 👎этот скраб просто таит на руках не успев скрабировать тело ..,
0,1,colorless,"Вообще не стоит своих денег! Делали по инструкции, только хлорид железа сработал красиво. ","Спасибо, что нашли время поделиться мнением о покупке. Уверены, ваш отзыв будет полезен для других покупателей.
"
0,1,colorless,"Вот в таком состоянии пришла моя арахисовая паста,поэтому и звезда 1.","Добрый день, производитель не занимается доставкой. У Вас есть 24 часа на проверку и вкладка в личном кабинете для направления претензии."
0,1,colorless,Вот такую красоту привезли...очень неприятно,"Добрый день, у Вас есть возможность вернуть деньги за товар, но не в отзывах, просим соблюдать регламент и обращаться через личный кабинет."
0,1,colorless,Врёт на +5°,
0,1,colorless,"Все банки пришли просроченные,конечно же,не стала проверять сразу,а зря.","Добрый день, Валерия! Спасибо за выбор нашей продукции и обратную связь. К сожалению, контроль за доставкой WB не в нашей компетенции. Обратите внимание, что необходимо обязательно проверять товар при получении, так вы сможете на месте отказаться от заказа, если он по каким-либо причинам не соответствует вашим ожиданиям. Если есть недоверие к товарам от этого маркетплейса, вы можете заказать нашу продукцию на другом популярном маркетплейсе, где не требуют денег за возврат или в нашем официальном интернет-магазине, где заказы отправляются покупателям прямо со складов производства. Пожалуйста, оставьте обращение в разделе ""Контакты"", на официальном сайте нашего интернет-магазина. Прикрепите к обращению фото упаковки с номером партии. Надеемся, что нам удастся сгладить неприятное впечатление, а дальнейшие заказы нашей продукции будут только радовать вас. "
0,1,colorless,"Все было прекрасно, пока не начала листать книгу. Очень обидно, покупала ее в подарок","Здравствуйте! Спасибо за Вашу оценку и уделённое время. Сожалеем о случившейся ситуации.
"
0,1,colorless,"Все хорошо запечатанно.Но вот сам продукт не поняла,ни какого мочегонно эффекта нет,просто деньги на ветер.Пробовала и две ложки с горкой утром на тощак потом вечером добавила,и ни чего!Деньги на ветер от зелёного чая и то эффектна больше","Добрый день! Действительно, дренажный напиток Guarchibao Drainage Liquor разрабатывался для очищения организма, а также обладает деликатным мочегонным эффектом. Однако очень важно понимать разницу между дренажными напитками и прямыми мочегонными средствами. Даже при сохранении привычного режима посещения туалета, при приеме Drainage Liquor меняется состав выводимой жидкости - это шлаки и токсины, накопившиеся во всех органах и тканях. Также обращаем Ваше внимание, что увеличение или уменьшение порций – не путь к достижению результата. Согласно исследованиям, любая перестройка в организме занимает не менее 21 дня. То есть основной эффект Вы сможете оценить спустя 3 недели приема продукта по инструкции! При этом во время курса важно соблюдать правильный питьевой баланс: пить не менее 1-1,5 литров чистой воды в день и ограничить ее потребление за 2-3 часа до сна.  С уважением, команда Guarchibao!"
0,1,colorless,"Всегда беру урбеч из кешью другого производителя ( паста более светлая и очень плотная). Эта паста жидкая и вкус не такой насыщенный и цвет темнее! Есть ощущение, что паста разбавлена и изначалбное ореховое сврье было обжарено! (((( больше не закажу!","Благодарим Вас за обратную связь для нас это Важно. Наша компания производит традиционный урбеч как это делают Аварци уже более 2,5 тыс. лет. В наших продуктах проверенное 100% сырье без каких либо добавок."
0,1,colorless,"Всегда заказывают этот топ,но в этот раз пришёл настолько густой,что покрывать им не возможно.Жаль что не посмотрела отзывы и не провери на пункте выдачи.Контролируйте качество продаваемого товара,слишком много недовольных покупателей.","Здравствуйте! Напишите, пожалуйста, дату производства. Она указана на дне флакона. Мы проведём проверку по данному артикулу. Спасибо Вам за сигнал. "
0,1,colorless,"Выкупила не посмотрев 13.12.19 г заказ и только дома спустя несколько дней увидела, что паста просрочена с 13.11. Где контроль качества!!!? Почему людям просрочку толкают!!! 
Подала заявку в разделе Проверка товара, если не удовлетворят пойду дальше!","Здравствуйте! Ваша заявка рассмотрена и подтверждена. Приносим свои извинения за доставленные неудобства. Осуществить возврат товара можно в любом фирменном пункте самовывоза или с помощью курьера (услуга выезда курьера платная). Денежные средства будут возвращены и отражены на балансе в личном кабинете сразу же после фактической передачи товара сотруднику пункта самовывоза\курьеру (при сдаче товара курьеру денежные средства отобразятся на балансе в течение суток) Если у Вас возникли вопросы о способах и условиях возврата, Вы всегда можете обратиться за консультацией к специалисту компании в разделе Мои обращения Личного кабинета либо по телефону горячей линии. Надеемся, что последующие покупки будут только удачными. Спасибо за обратную связь! С уважением, Wildberries."
0,1,colorless,"Г..но, рвётся... Не понимаю восторженные отзывы.","Добрый день! Нам очень жаль, что товар не оправдал ваших ожиданий. Многочисленные отзывы и наши собственные опыты этим продуктом доказывают, что он качественный и полностью отвечает своим заявленным свойствам, по содержанию и цене, что немаловажно. Ваш отзыв с элементами ненормативной лексики является эмоциональным и безосновательным, показывает грубость и некомпетентность."
0,1,colorless,"Гель не понравился, написано что без липкого слоя, а он с липким и ложиться буграми",
0,1,colorless,"Гель, в котором находятся патчи, вытек из пластиковой баночки. Наверно поэтому он находился в целлофановом пакете. Вряд ли при производстве банку поставили в пакет. Возврат. Прошу не снижать % выкупа","Добрый день. Благодарим Вас за отзыв, и искренне сожалеем о данной ситуации. Примите наши извинения. К сожалению, мы сами не застрахованы от единичных инцидентов повреждения груза в процессе транспортировки. Уверяем, что такие ситуации единичны (это видно из отзывов к нашему товару), рекомендуем сразу проверять целостность коробки и других составляющих товара в пункте выдачи ВБ. Ещё раз, приносим извинения. Попробуйте заказать товар снова, в следующий раз он должен быть целым. Приятного использования!"
0,1,colorless,Говно редкостное. И на вид и на запах,"Оставляем грубость на Вашей совести. На отзывы,  составленные в подобной форме отвечать не будем. Всего Вам доброго."
0,1,colorless,"Горький.Партия от 19 .04.22.До этого брала урбеч из кешью,отличный.","Урбеч с фундуком почти всегда горчит, так же как и с грецким орехом-ну такое у них послевкусие) Предлагаем Вам попробовать нашу новинку-урбеч кокос и манго, артикул 66826050, уж он, точно горчить не будет)"
0,1,colorless,Грустно и невкусно 0/10🥺,"Жаль, что Вам не подошло"
0,1,colorless,"Густой как база ( так не удобен в работе . Брала такой же у другого продавца, мне понравился . Я не рекомендую( на выброс.","Добрый день.
К сожалению, удобство консистенции - субъективный фактор для оценки. Жаль, что вам не подошёл данный продукт. Но мы уверены, что в нашей широкой линейке продуктов вы найдёте удобные для себя материалы."
0,1,colorless,"Давайте говорить честно, пахнут они только в упаковке. НИКАКОГО запаха при горении не будет, максимум первые 10 минут. И что самое интересное: фитиль ужасный!!! Сгорит раньше, чем кончится воск.
Купила потому что увидели хорошие отзывы, но ничего хорошего в товаре нет. Лучше купить обычные и самые дешевые свечи без запаха, хотя бы гореть будут дольше, чем эти!
Больше никогда не куплю и не советую",
0,1,colorless,"Дважды присылали другие имена! Не дали возможности подарить полноценный романтический подарок к мероприятию! Однозначно, не рекомендую!","Добрый день! Спасибо, что сообщили о проблеме. Доставку обеспечивают сотрудники Wildberries. К сожалению, по данному вопросу поставщик не может Вам помочь. Рекомендуем создать заявку в соответствующем разделе личного кабинета. Благодарим за понимание!

С любовью и признательностью, 
Ваша ОптимаБизнес
"
0,1,colorless,"Девочки не берёте это гавно, это обычный лак для ногтей, вы вообще охринели , сами себе репутацию портите","Уточните, что именно Вам не понравилось? Будем рады конструктивной критике."
0,1,colorless,Делали все точно по инструкции. Ничего не выросло,
0,1,colorless,Добрый день! Вайлдберриз что это?!,"Добрый день. Примите наши искренние извинения по поводу брака. Надеемся, протечка не повлияла на качество самого товара, и Вы получите исключительно положительные впечатления от использования наших патчей. Приятного использования!"
0,1,colorless,Добрый день! Семена со вкусом плесени возвращаются? Есть их нельзя!,"Здравствуйте! Сделайте возврат в пункте выдачи. Если это будет сложно, отпишитесь на электронный адрес, указанный на стикере. Заменим. С уважением, команда Healthy Lifestyle."
0,1,colorless,"Добрый день. Пришла паста упакованная в пузырьковую плёнку и пакет. Банка Не повреждена, при открытии был щелчок. Очень вкусная , невероятная 😍 Спасибо , буду брать ещё !","Благодарим за очень позитивный (и весьма справедливый ;-)) отзыв о данной пасте! 
При просмотре комментария наши сотрудники удивились низкой оценке, но Ваши добрые слова для нас гораздо важнее!  "
0,1,colorless,"Дополняю отзыв - никакого спирта не было в составе чистящего средства. Кисть изначально была в плохом состоянии, а после промывки стала ещё хуже. Ворс отвратительный - я не знаю, что в эту козу намешали, но таким колючим ворсом можно оставить царапины на коже, а уж тем более на коже глаз. Это худшая кисть, которая у меня вообще была когда-то, не стоит даже 200 рублей","Еще раз здравствуйте, Анастасия! Мы искренне сожалеем, что Вы разочарованы покупкой кисти.  С уважением, команда LIMONI"
0,1,colorless,"Дополняю отзыв:после каждодневного двухнедельного использования появилось сильное жжение,когда сняла сегодня патчи ужастнулась,кожа вся красная была, я не аллергик и держала до 30 мин максимум!а также они сползают!и кому интересно разберите состав на экоголике,состав ужастный!Разочарована полностью!","Добрый день. Благодарим Вас за отзыв, мнение покупателей очень важно для нас. Искренне сожалеем о ситуации с аллергией. Состав товара опубликован в свободном доступе и не скрывается. Перед заказом, при аллергии на какие-либо компоненты, обязательно изучайте подробную информацию во избежание таких инцидентов. Все характеристики товара отражены в его карточке."
0,1,colorless,Дрянь ужасная!,
0,1,colorless,Ерунда! Зря потраченные деньги ! Повелась на отзывы (,"Добрый день! Положительные комментарии оставляют люди, которые уже попробовали наши продукты и убедились в их эффективности. Однако организм каждого человека индивидуален. И для того, чтобы сделать правильные выводы, нужно понимать какие цели изначально Вы перед собой ставили. Дренажный напиток Guarchibao Drainage Liquor направлен в первую очередь на выведение лишней жидкости и токсинов, за счет этого – уменьшение отеков и объёмов тела. К тому же, согласно исследованиям, любая перестройка в организме занимает не менее 21 дня. То есть результаты вы сможете оценить только спустя 3 недели приема! Также эффективность дренажного напитка во многом зависит от правильности приема и соблюдения питьевого баланса. С уважением, команда Guarchibao!"
0,1,colorless,"Ерунда.месяц прошел,толку ноль",
0,1,colorless,"Если судить по фото в отзывах кому то реально приходит нормальный чай.
На самом деле фасуют что попало и участвовать в этой лотерее не очень хочется, то что мне пришло это ни то что низший сорт, это похоже то что с пола подмели, какие-то мелкие шарики с ветками половина которых не раскрывается даже в 100°С кипятке, не говоря уже о 90°С как рекомендуется заваривать этот чай. Надпись на пачке кстати гласит (Высш. кат.) даже не знаю как теперь расшифровывать это сокращение. К покупке не рекомендую.","Михаил, добрый день! Мы были бы рады, если бы Вы приложили фото. Нам жаль, что чай не пришелся Вам по душе. Мы обязательно проведем проверку по продукту. Спасибо за обратную связь! "
0,1,colorless,Еще и заржавел(,
0,1,colorless,"Ждала это мыло 3 недели. И не дождалась. В пункт выдачи заказ так и не пришел, а на сайте оформили, как возврат. Обидно.","Нам искренне жаль, что Вам не доставили товар. Надеемся в дальнейшем магазин будет внимательнее относиться к качеству оказываемых услуг."
0,1,colorless,"Жуткое разочарование, обман! Просто земля в упаковке, пакет для семён пустой, причём вскрыт не был!!!","Добрый день. Примите извинения за доставленные неудобства. На упаковке указаны контакты производителя. Напишите нам, мы заменим товар."
0,1,colorless,"Забрала, принесла домой, и офигела.... Упакована была в несколько слоев пупырки, и спаяный пакет. Сняв пупырку, увидев, что все в пасте, открываю дальше, на фото видно, вздутая крышка. Как оказалось, под ней из фольги крышка вскрытая, отогнув её, обнаружила пасты только пол банки. Поставила на весы 164гр с упаковкой!!!! Относить на возврат не стала из-за 115 руб. Буду на выпечку использовать. Претензия, конечно, не к производителю, а к WB","Добрый день, нам очень жаль. Производитель полностью компенсирует поврежденный при доставке товар, но необходимо обращаться через личный кабинет инцидент на Вайлдберриз, в отзывах подобные вопросы мы рассмотреть не можем."
0,1,colorless,"Заказала 2 бутылочки, одну себе, другую сестре, к одной бутылке не прилагался мерный стаканчик, очень неприятно!!! Расстроили неполным комплектом! Так не делается(((","Добрый день! 
Нам очень жаль, что к вам приехала бутылка без колпачка(( видимо, потерялась при транспортировке. Очень надеемся, что такого больше не произойдет. Чтобы отмерять необходимое количество, используйте пожалуйста чайную ложку. Так или иначе, в бутылке продукта меньше не станет и использовав весь продукт, компоненты должны оказать нужное действие.
С уважением, команда SteelPower)"
0,1,colorless,"Заказала 2 пачки , ранее привозила себе эту омегу с севера, пришли обе пачки просроченные : одна до сент 2022, вторая до ноября 2022",
0,1,colorless,"Заказала две пачки салфеток, на пункте выдачи получила, завернутыми в пакет( фото 1). Дома обнаружила, что салфетками кто -то удачно попользовался и вложил обратно в пачки( фото 2). Омерзительно! Не советую не сами салфетки, а данного продавца!",
0,1,colorless,"Заказала насадки RL10, а пришли RL30, поменяйте насадки!!! Что за ерунда, как осуществить замену? ","Добрый день! Уважаемый пользователь. Компания Revyline искренне сожалеет о том, что Вам пришлось столкнуться с такой неприятной ситуацией. Произошла  техническая ошибка, обратитесь пожалуйста в наш сервисный центр по номеру телефону 8(800)775-38-49, что бы решим вопрос обменом."
0,1,colorless,"Заказали этот корм на двоих с подругой.
Моя Муська не ест, ее кот не ест....
Угостила соседских  2 -х  котов, тоже есть не стали.",
0,1,colorless,"Заказывала на подарок, своих денег он не стоит, внутри были 2 пластиковых стаканчика, 2 палочки деревянные,  1 ложечка мерная и 2 сухих вещества. Сделали все как написано в инструкции, эффекта никакого не было. Развод на деньги, не берите его!!!",
0,1,colorless,"Заказываю второй раз. Первый раз получила всё в целости и сохранности. Патчи понравились. Во второй раз пришла коробочка без жидкости
 Всё пролилось и размазалось по пакетику. Больше заказывать не буду. Никогда.",
0,1,colorless,"Закалывал две упаковки , одна норм , другая открытая и полу пустая, бессовестные",
0,1,colorless,"Запах очень приятный, но вода пришла почти пустая( флакон весь поцарапанный (",
0,1,colorless,"Запах приятный, но толку никакого от него. Волосы как пакля",
0,1,colorless,"Запах просто жесть, как вонючие носки которые забыли в углу на месяц. Растворяется плохо, что с молоком, что с водой, во рту как песок... Может с другими вкусами дела обстоят иначе, но что-то больше нет желания брать той фирмы что либо","Здравствуйте! Очень жаль, что этот вкус вам не подошел. Надеемся, другие вкусы вам понравятся больше. Спасибо, что выбрали нашу продукцию!"
0,1,colorless,"Запах химозный.уверена, пользы ноль. Натуральности никакой нет.",
0,1,colorless,"Заявлено,что 5 масок, пришла одна","Добрый день. Всегда проверяйте целостность комплектации в пункте выдачи товара. Убедительная просьба не снижать рейтинг товара, так как на центральный склад Вайлдбериз товар поставляется в полной комплектации и это проверяет сам лично поставщик, отгрузку и доставку товара до конечного потребителя отследить мы уже не можем. В случае не корректного вложения Вы всегда можете отказаться от товара."
0,1,colorless,"Звездочка вьетнамская... больше ничего не чувствую. И выветривался, и отстоялся, но никакого табака, ванили, косточек вишни нет. Все перебивает звездочка. ",
0,1,colorless,"Зря не проверил на пункте выдачи! Внутри оказалось все навалено, чашка Петри расколота, фильтровальную бумагу вообще не положили. Вообщем кошмар и ужас","Добрый день. Приносим извинения за причиненные неудобства. Нам очень жаль, что вам достался такой товар. Это очень неприятно получить брак. Вы можете вернуть товар или заказать замену. Надеемся, магазин не станет учитывать его в проценте выкупа."
0,1,colorless,"Зубной порошок просто ужасный. От него воняет какой-то химией или цементом каким-то, даже не знаю чем. Брала чистить съёмные брекеты для ребенка. Чистит плохо. До этого был более дорогой порошок другого производителя, так что есть с чем сравнивать. Зубы я бы таким порошком кошмарным чистить не стала. В итоге выкинула.",
0,1,colorless,И мне вместо 500 гр пришло 100 гр. Рассчитано на невнимательность покупателя? Естественно отказ.,"Приветствуем, скорее всего ошибка  ВБ , такого не должно быть."
0,1,colorless,"И мне пришла просрочка. Чья вина, производителя или магазина?","Здравствуйте! Пожалуйста, примите наши извинения. Нам очень жаль, что Вы столкнулись с такой ситуацией.  Благодарим, что Вы не оставили без внимания и сообщили нам. Партия товара на складе будет проверена. Надеемся, что последующие заказы в интернет-магазине принесут Вам только положительные впечатления. С уважением, интернет-магазин Wildberries."
